match_id,season,team1,team2,team1_wins_h2h,team2_wins_h2h,team1_win_pct_h2h,team2_win_pct_h2h,team1_recent_wins,team2_recent_wins,team1_win_pct,team2_win_pct,winner
733989,2014,Rajasthan Royals,Sunrisers Hyderabad,3,1,0.75,0.25,16,12,0.64,0.5217391304347826,Sunrisers Hyderabad
733991,2014,Royal Challengers Bangalore,Kings XI Punjab,5,5,0.5,0.5,13,15,0.52,0.6,Kings XI Punjab
733993,2014,Delhi Daredevils,Sunrisers Hyderabad,0,3,0.0,1.0,5,13,0.2,0.5416666666666666,Sunrisers Hyderabad
733995,2014,Mumbai Indians,Chennai Super Kings,6,4,0.6,0.4,15,18,0.6,0.72,Chennai Super Kings
733997,2014,Kings XI Punjab,Kolkata Knight Riders,5,5,0.5,0.5,15,10,0.6,0.4,Kolkata Knight Riders
733999,2014,Royal Challengers Bangalore,Rajasthan Royals,6,4,0.6,0.4,12,15,0.48,0.6,Rajasthan Royals
734001,2014,Sunrisers Hyderabad,Mumbai Indians,2,1,0.6666666666666666,0.3333333333333333,14,14,0.56,0.56,Mumbai Indians
734003,2014,Chennai Super Kings,Rajasthan Royals,8,2,0.8,0.2,18,15,0.72,0.6,Chennai Super Kings
734005,2014,Royal Challengers Bangalore,Delhi Daredevils,7,3,0.7,0.3,12,5,0.48,0.2,Royal Challengers Bangalore
734007,2014,Sunrisers Hyderabad,Kings XI Punjab,2,1,0.6666666666666666,0.3333333333333333,13,15,0.52,0.6,Kings XI Punjab
734009,2014,Kolkata Knight Riders,Mumbai Indians,3,7,0.3,0.7,10,14,0.4,0.56,Kolkata Knight Riders
734011,2014,Rajasthan Royals,Delhi Daredevils,5,5,0.5,0.5,15,5,0.6,0.2,Rajasthan Royals
734013,2014,Chennai Super Kings,Royal Challengers Bangalore,6,4,0.6,0.4,18,12,0.72,0.48,Royal Challengers Bangalore
734015,2014,Sunrisers Hyderabad,Kolkata Knight Riders,1,1,0.5,0.5,12,10,0.48,0.4,Kolkata Knight Riders
734017,2014,Rajasthan Royals,Mumbai Indians,4,6,0.4,0.6,15,13,0.6,0.52,Mumbai Indians
734019,2014,Delhi Daredevils,Kings XI Punjab,5,5,0.5,0.5,5,15,0.2,0.6,Kings XI Punjab
734021,2014,Sunrisers Hyderabad,Royal Challengers Bangalore,1,2,0.3333333333333333,0.6666666666666666,12,13,0.48,0.52,Sunrisers Hyderabad
734023,2014,Kolkata Knight Riders,Chennai Super Kings,3,7,0.3,0.7,11,18,0.44,0.72,Kolkata Knight Riders
734025,2014,Kings XI Punjab,Mumbai Indians,4,6,0.4,0.6,16,14,0.64,0.56,Mumbai Indians
734027,2014,Kolkata Knight Riders,Royal Challengers Bangalore,5,5,0.5,0.5,12,12,0.48,0.48,Kolkata Knight Riders
734029,2014,Chennai Super Kings,Sunrisers Hyderabad,3,0,1.0,0.0,17,12,0.68,0.48,Sunrisers Hyderabad
734031,2014,Mumbai Indians,Delhi Daredevils,5,5,0.5,0.5,15,5,0.6,0.2,Mumbai Indians
734033,2014,Kings XI Punjab,Rajasthan Royals,3,7,0.3,0.7,16,14,0.64,0.56,Kings XI Punjab
734035,2014,Royal Challengers Bangalore,Chennai Super Kings,4,6,0.4,0.6,11,16,0.44,0.64,Chennai Super Kings
734037,2014,Kolkata Knight Riders,Sunrisers Hyderabad,2,1,0.6666666666666666,0.3333333333333333,12,13,0.48,0.52,Kolkata Knight Riders
734039,2014,Kings XI Punjab,Delhi Daredevils,6,4,0.6,0.4,16,5,0.64,0.2,Kings XI Punjab
734041,2014,Mumbai Indians,Rajasthan Royals,7,3,0.7,0.3,15,14,0.6,0.56,Mumbai Indians
734043,2014,Kings XI Punjab,Kolkata Knight Riders,5,5,0.5,0.5,17,13,0.68,0.52,Kolkata Knight Riders
734045,2014,Chennai Super Kings,Mumbai Indians,4,6,0.4,0.6,16,15,0.64,0.6,Chennai Super Kings
734047,2014,Chennai Super Kings,Kings XI Punjab,4,6,0.4,0.6,16,16,0.64,0.64,Kings XI Punjab
734049,2014,Kolkata Knight Riders,Kings XI Punjab,6,4,0.6,0.4,14,16,0.56,0.64,Kolkata Knight Riders
829705,2015,Kolkata Knight Riders,Mumbai Indians,4,6,0.4,0.6,15,14,0.6,0.56,Kolkata Knight Riders
829707,2015,Chennai Super Kings,Delhi Daredevils,8,2,0.8,0.2,15,5,0.6,0.2,Chennai Super Kings
829709,2015,Kings XI Punjab,Rajasthan Royals,3,7,0.3,0.7,16,14,0.64,0.56,Rajasthan Royals
829711,2015,Chennai Super Kings,Sunrisers Hyderabad,3,1,0.75,0.25,15,12,0.6,0.48,Chennai Super Kings
829713,2015,Kolkata Knight Riders,Royal Challengers Bangalore,6,4,0.6,0.4,15,11,0.6,0.44,Royal Challengers Bangalore
829715,2015,Delhi Daredevils,Rajasthan Royals,5,5,0.5,0.5,5,14,0.2,0.56,Rajasthan Royals
829717,2015,Mumbai Indians,Kings XI Punjab,6,4,0.6,0.4,14,16,0.56,0.64,Kings XI Punjab
829719,2015,Royal Challengers Bangalore,Sunrisers Hyderabad,2,2,0.5,0.5,11,11,0.44,0.44,Sunrisers Hyderabad
829721,2015,Rajasthan Royals,Mumbai Indians,3,7,0.3,0.7,14,13,0.56,0.52,Rajasthan Royals
829725,2015,Kings XI Punjab,Delhi Daredevils,6,4,0.6,0.4,17,4,0.68,0.16,Delhi Daredevils
829727,2015,Sunrisers Hyderabad,Rajasthan Royals,2,3,0.4,0.6,12,15,0.48,0.6,Rajasthan Royals
829729,2015,Mumbai Indians,Chennai Super Kings,5,5,0.5,0.5,12,15,0.48,0.6,Chennai Super Kings
829731,2015,Sunrisers Hyderabad,Delhi Daredevils,4,0,1.0,0.0,12,5,0.48,0.2,Delhi Daredevils
829733,2015,Kings XI Punjab,Kolkata Knight Riders,4,6,0.4,0.6,16,15,0.64,0.6,Kolkata Knight Riders
829735,2015,Rajasthan Royals,Chennai Super Kings,2,8,0.2,0.8,15,16,0.6,0.64,Rajasthan Royals
829737,2015,Royal Challengers Bangalore,Mumbai Indians,4,6,0.4,0.6,10,11,0.4,0.44,Mumbai Indians
829739,2015,Delhi Daredevils,Kolkata Knight Riders,4,6,0.4,0.6,5,16,0.2,0.64,Kolkata Knight Riders
829741,2015,Rajasthan Royals,Kings XI Punjab,7,3,0.7,0.3,15,16,0.6,0.64,Kings XI Punjab
829743,2015,Sunrisers Hyderabad,Kolkata Knight Riders,1,3,0.25,0.75,11,16,0.44,0.64,Sunrisers Hyderabad
829745,2015,Royal Challengers Bangalore,Chennai Super Kings,3,7,0.3,0.7,9,15,0.36,0.6,Chennai Super Kings
829747,2015,Delhi Daredevils,Mumbai Indians,4,6,0.4,0.6,4,11,0.16,0.44,Delhi Daredevils
829749,2015,Rajasthan Royals,Royal Challengers Bangalore,5,5,0.5,0.5,14,9,0.56,0.36,Royal Challengers Bangalore
829751,2015,Mumbai Indians,Sunrisers Hyderabad,2,2,0.5,0.5,10,11,0.4,0.44,Mumbai Indians
829753,2015,Chennai Super Kings,Kings XI Punjab,3,7,0.3,0.7,16,17,0.64,0.68,Chennai Super Kings
829757,2015,Delhi Daredevils,Royal Challengers Bangalore,2,8,0.2,0.8,5,10,0.2,0.4,Royal Challengers Bangalore
829759,2015,Kings XI Punjab,Sunrisers Hyderabad,2,2,0.5,0.5,16,11,0.64,0.44,Sunrisers Hyderabad
829765,2015,Chennai Super Kings,Kolkata Knight Riders,6,4,0.6,0.4,16,16,0.64,0.64,Chennai Super Kings
829763,2015,Royal Challengers Bangalore,Rajasthan Royals,6,4,0.6,0.4,10,13,0.4,0.52,
829723,2015,Kolkata Knight Riders,Chennai Super Kings,4,6,0.4,0.6,15,17,0.6,0.68,Kolkata Knight Riders
829767,2015,Delhi Daredevils,Kings XI Punjab,4,6,0.4,0.6,5,15,0.2,0.6,Delhi Daredevils
829769,2015,Mumbai Indians,Rajasthan Royals,6,4,0.6,0.4,11,13,0.44,0.52,Mumbai Indians
829771,2015,Royal Challengers Bangalore,Kolkata Knight Riders,5,5,0.5,0.5,10,15,0.4,0.6,Royal Challengers Bangalore
829773,2015,Sunrisers Hyderabad,Chennai Super Kings,1,4,0.2,0.8,11,16,0.44,0.64,Sunrisers Hyderabad
829775,2015,Kings XI Punjab,Mumbai Indians,5,5,0.5,0.5,14,12,0.56,0.48,Mumbai Indians
829777,2015,Rajasthan Royals,Delhi Daredevils,6,4,0.6,0.4,13,6,0.52,0.24,Rajasthan Royals
829779,2015,Chennai Super Kings,Royal Challengers Bangalore,7,3,0.7,0.3,16,10,0.64,0.4,Chennai Super Kings
829781,2015,Kolkata Knight Riders,Sunrisers Hyderabad,3,2,0.6,0.4,15,12,0.6,0.48,Kolkata Knight Riders
829783,2015,Mumbai Indians,Delhi Daredevils,5,5,0.5,0.5,12,6,0.48,0.24,Mumbai Indians
829785,2015,Royal Challengers Bangalore,Kings XI Punjab,4,6,0.4,0.6,10,13,0.4,0.52,Royal Challengers Bangalore
829761,2015,Kolkata Knight Riders,Delhi Daredevils,7,3,0.7,0.3,16,6,0.64,0.24,Kolkata Knight Riders
829787,2015,Rajasthan Royals,Sunrisers Hyderabad,4,2,0.6666666666666666,0.3333333333333333,13,11,0.52,0.44,Sunrisers Hyderabad
829789,2015,Chennai Super Kings,Mumbai Indians,6,4,0.6,0.4,17,12,0.68,0.48,Mumbai Indians
829791,2015,Kolkata Knight Riders,Kings XI Punjab,7,3,0.7,0.3,16,12,0.64,0.48,Kolkata Knight Riders
829793,2015,Delhi Daredevils,Sunrisers Hyderabad,1,4,0.2,0.8,6,11,0.24,0.44,Sunrisers Hyderabad
829795,2015,Mumbai Indians,Royal Challengers Bangalore,6,4,0.6,0.4,13,11,0.52,0.44,Royal Challengers Bangalore
829797,2015,Chennai Super Kings,Rajasthan Royals,8,2,0.8,0.2,16,13,0.64,0.52,Chennai Super Kings
829799,2015,Sunrisers Hyderabad,Kings XI Punjab,3,2,0.6,0.4,12,11,0.48,0.44,Sunrisers Hyderabad
829801,2015,Delhi Daredevils,Chennai Super Kings,2,8,0.2,0.8,6,16,0.24,0.64,Delhi Daredevils
829803,2015,Kings XI Punjab,Royal Challengers Bangalore,6,4,0.6,0.4,10,11,0.4,0.44,Kings XI Punjab
829805,2015,Mumbai Indians,Kolkata Knight Riders,5,5,0.5,0.5,13,17,0.52,0.68,Mumbai Indians
829807,2015,Sunrisers Hyderabad,Royal Challengers Bangalore,3,2,0.6,0.4,13,10,0.52,0.4,Royal Challengers Bangalore
829809,2015,Kings XI Punjab,Chennai Super Kings,6,4,0.6,0.4,10,15,0.4,0.6,Chennai Super Kings
829811,2015,Rajasthan Royals,Kolkata Knight Riders,5,5,0.5,0.5,12,16,0.48,0.64,Rajasthan Royals
829813,2015,Royal Challengers Bangalore,Delhi Daredevils,8,2,0.8,0.2,10,6,0.4,0.24,
829815,2015,Sunrisers Hyderabad,Mumbai Indians,2,3,0.4,0.6,13,14,0.52,0.56,Mumbai Indians
829817,2015,Chennai Super Kings,Mumbai Indians,6,4,0.6,0.4,15,15,0.6,0.6,Mumbai Indians
829819,2015,Royal Challengers Bangalore,Rajasthan Royals,5,4,0.5,0.4,10,13,0.4,0.52,Royal Challengers Bangalore
829821,2015,Chennai Super Kings,Royal Challengers Bangalore,7,3,0.7,0.3,14,11,0.56,0.44,Chennai Super Kings
829823,2015,Mumbai Indians,Chennai Super Kings,5,5,0.5,0.5,16,14,0.64,0.56,Mumbai Indians
980901,2016,Mumbai Indians,Rising Pune Supergiants,0,0,0.0,0.0,16,0,0.64,0.0,Rising Pune Supergiants
980903,2016,Kolkata Knight Riders,Delhi Daredevils,7,3,0.7,0.3,16,6,0.64,0.24,Kolkata Knight Riders
980905,2016,Kings XI Punjab,Gujarat Lions,0,0,0.0,0.0,10,0,0.4,0.0,Gujarat Lions
980907,2016,Royal Challengers Bangalore,Sunrisers Hyderabad,3,3,0.5,0.5,11,12,0.44,0.48,Royal Challengers Bangalore
980909,2016,Kolkata Knight Riders,Mumbai Indians,4,6,0.4,0.6,17,15,0.68,0.6,Mumbai Indians
980911,2016,Gujarat Lions,Rising Pune Supergiants,0,0,0.0,0.0,1,1,1.0,1.0,Gujarat Lions
980913,2016,Delhi Daredevils,Kings XI Punjab,5,5,0.5,0.5,6,9,0.24,0.36,Delhi Daredevils
980915,2016,Sunrisers Hyderabad,Kolkata Knight Riders,2,4,0.3333333333333333,0.6666666666666666,12,17,0.48,0.68,Kolkata Knight Riders
980917,2016,Mumbai Indians,Gujarat Lions,0,0,0.0,0.0,16,2,0.64,1.0,Gujarat Lions
980919,2016,Kings XI Punjab,Rising Pune Supergiants,0,0,0.0,0.0,8,1,0.32,0.5,Kings XI Punjab
980921,2016,Royal Challengers Bangalore,Delhi Daredevils,8,1,0.8,0.1,11,6,0.44,0.24,Delhi Daredevils
980923,2016,Sunrisers Hyderabad,Mumbai Indians,2,4,0.3333333333333333,0.6666666666666666,11,15,0.44,0.6,Sunrisers Hyderabad
980925,2016,Kings XI Punjab,Kolkata Knight Riders,3,7,0.3,0.7,9,18,0.36,0.72,Kolkata Knight Riders
980927,2016,Mumbai Indians,Royal Challengers Bangalore,5,5,0.5,0.5,15,11,0.6,0.44,Mumbai Indians
980929,2016,Gujarat Lions,Sunrisers Hyderabad,0,0,0.0,0.0,3,12,1.0,0.48,Sunrisers Hyderabad
980931,2016,Rising Pune Supergiants,Royal Challengers Bangalore,0,0,0.0,0.0,1,11,0.3333333333333333,0.44,Royal Challengers Bangalore
980933,2016,Delhi Daredevils,Mumbai Indians,5,5,0.5,0.5,7,15,0.28,0.6,Delhi Daredevils
980935,2016,Sunrisers Hyderabad,Kings XI Punjab,4,2,0.6666666666666666,0.3333333333333333,12,8,0.48,0.32,Sunrisers Hyderabad
980937,2016,Gujarat Lions,Royal Challengers Bangalore,0,0,0.0,0.0,3,12,0.75,0.48,Gujarat Lions
980939,2016,Rising Pune Supergiants,Kolkata Knight Riders,0,0,0.0,0.0,1,18,0.25,0.72,Kolkata Knight Riders
980941,2016,Kings XI Punjab,Mumbai Indians,4,6,0.4,0.6,7,14,0.28,0.56,Mumbai Indians
980943,2016,Sunrisers Hyderabad,Rising Pune Supergiants,0,0,0.0,0.0,12,1,0.48,0.2,Rising Pune Supergiants
980945,2016,Delhi Daredevils,Gujarat Lions,0,0,0.0,0.0,8,4,0.32,0.8,Gujarat Lions
980947,2016,Mumbai Indians,Kolkata Knight Riders,6,4,0.6,0.4,14,18,0.56,0.72,Mumbai Indians
980949,2016,Rising Pune Supergiants,Gujarat Lions,0,1,0.0,1.0,2,5,0.3333333333333333,0.8333333333333334,Gujarat Lions
980951,2016,Delhi Daredevils,Kolkata Knight Riders,3,7,0.3,0.7,8,17,0.32,0.68,Delhi Daredevils
980953,2016,Sunrisers Hyderabad,Royal Challengers Bangalore,3,4,0.42857142857142855,0.5714285714285714,12,11,0.48,0.44,Sunrisers Hyderabad
980955,2016,Gujarat Lions,Kings XI Punjab,1,0,1.0,0.0,6,7,0.8571428571428571,0.28,Kings XI Punjab
980957,2016,Rising Pune Supergiants,Mumbai Indians,1,0,1.0,0.0,2,14,0.2857142857142857,0.56,Mumbai Indians
980959,2016,Royal Challengers Bangalore,Kolkata Knight Riders,5,5,0.5,0.5,10,16,0.4,0.64,Kolkata Knight Riders
980961,2016,Gujarat Lions,Delhi Daredevils,1,0,1.0,0.0,6,9,0.75,0.36,Delhi Daredevils
980963,2016,Kolkata Knight Riders,Kings XI Punjab,8,2,0.8,0.2,16,7,0.64,0.28,Kolkata Knight Riders
980965,2016,Delhi Daredevils,Rising Pune Supergiants,0,0,0.0,0.0,10,2,0.4,0.25,Rising Pune Supergiants
980967,2016,Sunrisers Hyderabad,Gujarat Lions,1,0,1.0,0.0,13,6,0.52,0.6666666666666666,Sunrisers Hyderabad
980969,2016,Royal Challengers Bangalore,Rising Pune Supergiants,1,0,1.0,0.0,10,3,0.4,0.3333333333333333,Royal Challengers Bangalore
980971,2016,Kings XI Punjab,Delhi Daredevils,5,5,0.5,0.5,6,10,0.24,0.4,Kings XI Punjab
980973,2016,Mumbai Indians,Sunrisers Hyderabad,4,3,0.5714285714285714,0.42857142857142855,15,14,0.6,0.56,Sunrisers Hyderabad
980975,2016,Kolkata Knight Riders,Gujarat Lions,0,0,0.0,0.0,16,6,0.64,0.6,Gujarat Lions
980977,2016,Kings XI Punjab,Royal Challengers Bangalore,7,3,0.7,0.3,7,11,0.28,0.44,Royal Challengers Bangalore
980979,2016,Rising Pune Supergiants,Sunrisers Hyderabad,1,0,1.0,0.0,3,14,0.3,0.56,Sunrisers Hyderabad
980981,2016,Royal Challengers Bangalore,Mumbai Indians,5,5,0.5,0.5,12,15,0.48,0.6,Mumbai Indians
980983,2016,Sunrisers Hyderabad,Delhi Daredevils,5,1,0.8333333333333334,0.16666666666666666,14,10,0.56,0.4,Delhi Daredevils
980985,2016,Mumbai Indians,Kings XI Punjab,6,4,0.6,0.4,16,6,0.64,0.24,Kings XI Punjab
980987,2016,Royal Challengers Bangalore,Gujarat Lions,0,1,0.0,1.0,11,7,0.44,0.6363636363636364,Royal Challengers Bangalore
980989,2016,Kolkata Knight Riders,Rising Pune Supergiants,1,0,1.0,0.0,15,3,0.6,0.2727272727272727,Kolkata Knight Riders
980991,2016,Kings XI Punjab,Sunrisers Hyderabad,2,5,0.2857142857142857,0.7142857142857143,7,14,0.28,0.56,Sunrisers Hyderabad
980993,2016,Mumbai Indians,Delhi Daredevils,4,6,0.4,0.6,16,11,0.64,0.44,Mumbai Indians
980995,2016,Kolkata Knight Riders,Royal Challengers Bangalore,6,4,0.6,0.4,15,12,0.6,0.48,Royal Challengers Bangalore
980997,2016,Rising Pune Supergiants,Delhi Daredevils,1,0,1.0,0.0,3,11,0.25,0.44,Rising Pune Supergiants
980999,2016,Royal Challengers Bangalore,Kings XI Punjab,3,7,0.3,0.7,13,7,0.52,0.28,Royal Challengers Bangalore
981001,2016,Gujarat Lions,Kolkata Knight Riders,1,0,1.0,0.0,7,14,0.5833333333333334,0.56,Gujarat Lions
981003,2016,Delhi Daredevils,Sunrisers Hyderabad,2,5,0.2857142857142857,0.7142857142857143,11,15,0.44,0.6,Delhi Daredevils
981005,2016,Rising Pune Supergiants,Kings XI Punjab,0,1,0.0,1.0,4,6,0.3076923076923077,0.24,Rising Pune Supergiants
981007,2016,Gujarat Lions,Mumbai Indians,1,0,1.0,0.0,8,17,0.6153846153846154,0.68,Gujarat Lions
981009,2016,Kolkata Knight Riders,Sunrisers Hyderabad,5,2,0.7142857142857143,0.2857142857142857,13,14,0.52,0.56,Kolkata Knight Riders
981011,2016,Delhi Daredevils,Royal Challengers Bangalore,1,8,0.1,0.8,12,14,0.48,0.56,Royal Challengers Bangalore
981013,2016,Gujarat Lions,Royal Challengers Bangalore,1,1,0.5,0.5,9,14,0.6428571428571429,0.56,Royal Challengers Bangalore
981015,2016,Sunrisers Hyderabad,Kolkata Knight Riders,2,6,0.25,0.75,14,14,0.56,0.56,Sunrisers Hyderabad
981017,2016,Gujarat Lions,Sunrisers Hyderabad,0,2,0.0,1.0,9,15,0.6,0.6,Sunrisers Hyderabad
981019,2016,Royal Challengers Bangalore,Sunrisers Hyderabad,4,4,0.5,0.5,14,15,0.56,0.6,Sunrisers Hyderabad
1082591,2017,Sunrisers Hyderabad,Royal Challengers Bangalore,5,4,0.5555555555555556,0.4444444444444444,16,14,0.64,0.56,Sunrisers Hyderabad
1082592,2017,Rising Pune Supergiant,Mumbai Indians,0,0,0.0,0.0,0,16,0.0,0.64,Rising Pune Supergiant
1082593,2017,Gujarat Lions,Kolkata Knight Riders,2,0,1.0,0.0,9,13,0.5625,0.52,Kolkata Knight Riders
1082594,2017,Kings XI Punjab,Rising Pune Supergiant,0,0,0.0,0.0,6,1,0.24,1.0,Kings XI Punjab
1082595,2017,Royal Challengers Bangalore,Delhi Daredevils,8,1,0.8,0.1,13,11,0.52,0.44,Royal Challengers Bangalore
1082596,2017,Sunrisers Hyderabad,Gujarat Lions,3,0,1.0,0.0,16,9,0.64,0.5294117647058824,Sunrisers Hyderabad
1082597,2017,Mumbai Indians,Kolkata Knight Riders,6,4,0.6,0.4,16,13,0.64,0.52,Mumbai Indians
1082598,2017,Kings XI Punjab,Royal Challengers Bangalore,6,4,0.6,0.4,7,14,0.28,0.56,Kings XI Punjab
1082599,2017,Rising Pune Supergiant,Delhi Daredevils,0,0,0.0,0.0,1,10,0.5,0.4,Delhi Daredevils
1082600,2017,Mumbai Indians,Sunrisers Hyderabad,4,4,0.5,0.5,16,16,0.64,0.64,Mumbai Indians
1082601,2017,Kolkata Knight Riders,Kings XI Punjab,8,2,0.8,0.2,13,7,0.52,0.28,Kolkata Knight Riders
1082602,2017,Royal Challengers Bangalore,Mumbai Indians,4,6,0.4,0.6,13,16,0.52,0.64,Mumbai Indians
1082603,2017,Gujarat Lions,Rising Pune Supergiant,0,0,0.0,0.0,9,1,0.5,0.3333333333333333,Gujarat Lions
1082604,2017,Kolkata Knight Riders,Sunrisers Hyderabad,6,3,0.6666666666666666,0.3333333333333333,14,16,0.56,0.64,Kolkata Knight Riders
1082605,2017,Delhi Daredevils,Kings XI Punjab,5,5,0.5,0.5,11,7,0.44,0.28,Delhi Daredevils
1082606,2017,Mumbai Indians,Gujarat Lions,0,2,0.0,1.0,16,10,0.64,0.5263157894736842,Mumbai Indians
1082607,2017,Royal Challengers Bangalore,Rising Pune Supergiant,0,0,0.0,0.0,12,1,0.48,0.25,Rising Pune Supergiant
1082608,2017,Delhi Daredevils,Kolkata Knight Riders,3,7,0.3,0.7,11,14,0.44,0.56,Kolkata Knight Riders
1082609,2017,Sunrisers Hyderabad,Kings XI Punjab,6,2,0.75,0.25,15,7,0.6,0.28,Sunrisers Hyderabad
1082610,2017,Gujarat Lions,Royal Challengers Bangalore,1,2,0.3333333333333333,0.6666666666666666,10,12,0.5,0.48,Royal Challengers Bangalore
1082611,2017,Sunrisers Hyderabad,Delhi Daredevils,5,3,0.625,0.375,15,11,0.6,0.44,Sunrisers Hyderabad
1082612,2017,Kings XI Punjab,Mumbai Indians,4,6,0.4,0.6,7,16,0.28,0.64,Mumbai Indians
1082613,2017,Kolkata Knight Riders,Gujarat Lions,1,2,0.3333333333333333,0.6666666666666666,15,10,0.6,0.47619047619047616,Gujarat Lions
