match_id,match_date,format,team1,team2,team1_wins_h2h,team2_wins_h2h,team1_win_pct_h2h,team2_win_pct_h2h,team1_recent_wins,team2_recent_wins,team1_win_pct,team2_win_pct,venue,venue_country,winner
1321308,2022-07-09,T20I,Austria,Luxembourg,3,1,0.75,0.25,13,8,0.6190476190476191,0.4,Scott Page Field,Czech Republic,Austria
1276905,2022-07-09,T20I,India,England,7,3,0.7,0.3,18,15,0.72,0.6,Edgbaston,England,India
1323552,2022-07-09,T20I,Bulgaria,Serbia,6,1,0.8571428571428571,0.14285714285714285,8,1,0.32,0.09090909090909091,Lisicji Jarak Cricket Ground,Serbia,Bulgaria
1323551,2022-07-09,T20I,Bulgaria,Serbia,6,1,0.8571428571428571,0.14285714285714285,8,1,0.32,0.09090909090909091,Lisicji Jarak Cricket Ground,Serbia,Serbia
1321307,2022-07-09,T20I,Czech Rep.,Austria,0,4,0.0,1.0,13,13,0.52,0.6190476190476191,Scott Page Field,Czech Republic,Austria
1322008,2022-07-09,T20I,Malaysia,Maldives,2,0,0.6666666666666666,0.0,15,4,0.6,0.17391304347826086,UKM-YSD Cricket Oval,Malaysia,Malaysia
1322009,2022-07-09,T20I,Bhutan,Thailand,1,0,1.0,0.0,3,1,0.42857142857142855,0.07692307692307693,UKM-YSD Cricket Oval,Malaysia,Bhutan
1321310,2022-07-10,T20I,Austria,Czech Rep.,5,0,1.0,0.0,15,13,0.6521739130434783,0.52,Scott Page Field,Czech Republic,Czech Rep.
1321309,2022-07-10,T20I,Czech Rep.,Luxembourg,4,2,0.6666666666666666,0.3333333333333333,13,8,0.52,0.38095238095238093,Scott Page Field,Czech Republic,Czech Rep.
1276906,2022-07-10,T20I,England,India,3,7,0.3,0.7,14,18,0.56,0.72,Trent Bridge,England,England
1321466,2022-07-11,T20I,Jersey,U.S.A.,0,0,0.0,0.0,18,8,0.72,0.5,Bulawayo Athletic Club,Zimbabwe,U.S.A.
1322010,2022-07-11,T20I,Bhutan,Malaysia,0,2,0.0,1.0,4,15,0.5,0.6,UKM-YSD Cricket Oval,Malaysia,Malaysia
